timestamp_ms,heading_deg,speed_ms,speed_src,pos_x_m,pos_y_m,lat,lon,pos_src,mag_x_raw,mag_y_raw,mag_z_raw,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,mag_x_cal,mag_y_cal,mag_z_cal,accel_x_cal,accel_y_cal,accel_z_cal,gyro_x_cal,gyro_y_cal,gyro_z_cal,pitch_deg,roll_deg
31800,312.89,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,36.115,27.580,137.606,-0.082,-0.085,-1.000,0.012,-0.048,0.568,11.574,-14.350,48.221,-0.088,-0.092,-1.007,0.018,0.029,0.609,-0.99,0.85
31908,316.19,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,36.627,27.711,137.621,-0.157,-0.077,-0.973,0.004,-0.039,0.404,12.069,-14.216,48.234,-0.164,-0.084,-0.980,0.010,0.037,0.445,-1.43,1.29
32017,319.75,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,37.343,28.004,137.694,0.096,-0.008,-1.010,0.004,-0.053,0.502,12.760,-13.916,48.308,0.089,-0.015,-1.017,0.011,0.024,0.543,-1.05,1.11
32126,325.59,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.249,28.954,137.928,0.116,0.055,-1.014,0.010,-0.018,0.763,13.635,-12.941,48.548,0.110,0.048,-1.021,0.016,0.058,0.804,-0.15,0.89
32234,332.33,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,39.316,30.474,137.431,-0.048,-0.005,-1.032,0.028,-0.007,1.005,14.667,-11.388,48.055,-0.054,-0.012,-1.039,0.034,0.070,1.046,0.52,0.70
32342,339.35,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.573,32.052,136.875,-0.082,0.018,-1.014,0.007,-0.017,1.026,15.883,-9.775,47.502,-0.089,0.011,-1.022,0.013,0.060,1.068,0.69,0.91
32447,345.44,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.742,34.303,137.284,-0.117,-0.024,-0.986,0.015,-0.001,0.948,17.010,-7.465,47.930,-0.123,-0.031,-0.993,0.022,0.076,0.989,0.35,1.00
32574,353.03,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.371,36.393,137.299,-0.180,-0.057,-0.997,0.009,-0.035,0.750,17.615,-5.323,47.960,-0.187,-0.064,-1.004,0.015,0.041,0.791,-0.80,1.75
32682,358.67,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.824,38.878,137.781,-0.081,-0.053,-0.994,0.002,-0.045,0.625,18.049,-2.772,48.466,-0.088,-0.060,-1.002,0.008,0.031,0.666,-1.10,1.93
32790,3.67,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.926,40.178,137.562,-0.055,-0.024,-0.999,0.004,-0.018,0.462,18.148,-1.441,48.256,-0.062,-0.031,-1.006,0.010,0.059,0.503,-1.60,2.14
32898,8.13,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.678,41.158,137.431,0.021,-0.034,-0.993,0.007,-0.037,0.525,17.908,-0.438,48.132,0.015,-0.041,-1.001,0.013,0.039,0.566,-1.36,2.09
33006,12.59,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.765,42.181,137.825,0.028,0.013,-1.001,0.011,-0.016,0.690,17.990,0.614,48.540,0.022,0.006,-1.008,0.017,0.060,0.731,-0.94,1.82
33106,17.50,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,42.312,44.227,138.424,0.028,0.035,-1.015,0.012,-0.002,0.875,17.548,2.717,49.165,0.022,0.028,-1.022,0.019,0.075,0.916,-0.45,1.58
33214,23.85,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.669,45.513,138.088,0.026,0.034,-0.996,0.021,-0.010,0.968,16.927,4.033,48.839,0.020,0.027,-1.003,0.027,0.067,1.009,-0.27,1.45
33324,30.37,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,41.611,47.296,138.074,0.044,0.062,-1.012,0.058,-0.009,1.127,16.869,5.861,48.840,0.038,0.055,-1.020,0.065,0.068,1.168,0.27,1.32
33429,38.25,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,40.222,48.962,138.074,-0.055,0.004,-0.997,0.039,-0.009,1.228,15.525,7.570,48.860,-0.061,-0.003,-1.004,0.045,0.068,1.269,0.45,1.56
33537,48.14,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,38.498,51.257,138.191,-0.123,0.049,-1.090,0.027,-0.001,1.086,13.856,9.925,49.006,-0.130,0.042,-1.097,0.034,0.076,1.127,-0.40,2.19
33645,57.84,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,37.241,52.470,138.351,-0.259,-0.043,-0.926,0.062,-0.003,0.829,12.639,11.171,49.184,-0.266,-0.050,-0.934,0.069,0.073,0.870,-1.47,3.15
